letter_id,letter_issue_date,company_name,subject,letter_url,marcs_cms,Year,repeat_company,repeat_marcs
427,06/30/2022,Kratom Exchange,Finished Pharmaceuticals/Unapproved New Drug,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/kratom-exchange-633972-06302022,633972.0,2022,0,0
429,06/30/2022,"MONQ, LLC",Finished Pharmaceuticals/Unapproved New Drug,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/monq-llc-613570-06302022,613570.0,2022,0,0
430,06/30/2022,"Bioiberica, SAU",CGMP/Active Pharmaceutical Ingredient (API)/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/bioiberica-sau-629115-06302022,629115.0,2022,0,0
431,06/27/2025,"Libby Laboratories, Inc.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/libby-laboratories-inc-708259-06272025,708259.0,2025,0,0
435,06/26/2024,"reBom Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/rebom-co-ltd-682811-06262024,682811.0,2024,0,0
436,06/26/2023,Lydia Co. Ltd.,Failure to Register and List,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/lydia-co-ltd-659646-06262023,659646.0,2023,0,0
437,06/25/2025,"Xtreme Tools International, Inc.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/xtreme-tools-international-inc-706053-06252025,706053.0,2025,0,0
438,06/25/2025,"7Tabz Retail, LLC",Unapproved New Drugs,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/7tabz-retail-llc-709546-06252025,709546.0,2025,0,0
439,06/25/2025,"Hydroxie, LLC",Unapproved New Drug/Human Food/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/hydroxie-llc-709661-06252025,709661.0,2025,0,0
440,06/25/2025,Nature’s Fusions LLC,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/natures-fusions-llc-707024-06252025,707024.0,2025,0,0
441,06/24/2024,Ozempen.com,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ozempencom-684435-06242024,684435.0,2024,0,0
442,06/22/2023,Suprimo Imports,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/suprimo-imports-657631-06222023,657631.0,2023,0,0
443,06/22/2022,"Mirfeel Korea Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/mirfeel-korea-co-ltd-627401-06222022,627401.0,2022,0,0
444,06/22/2022,Industrias Cklass S. de R.L. de C.V.,Finished Pharmaceuticals/Unapproved New Drug/Misbranded/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/industrias-cklass-s-de-rl-de-cv-610275-06222022,610275.0,2022,0,0
445,06/20/2023,"Chengdu KeCheng Fine Chemicals Co., Ltd.",CGMP/Active Pharmaceutical Ingredient (API)/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/chengdu-kecheng-fine-chemicals-co-ltd-659389-06202023,659389.0,2023,0,0
446,06/18/2025,"Peter Michael, M.D.",Clinical Investigator,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/peter-michael-md-711299-06182025,711299.0,2025,0,0
447,06/18/2025,"Dynamic Blending Specialists, Inc.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/dynamic-blending-specialists-inc-701278-06182025,701278.0,2025,0,0
448,06/18/2024,Sun Pharmaceutical Industries Limited,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sun-pharmaceutical-industries-limited-677337-06182024,677337.0,2024,0,0
449,06/18/2024,Laboratorio Magnachem International,CGMP/Finished Pharmaceuticals/Unapproved New Drug/Misbranded/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/laboratorio-magnachem-international-673796-06182024,673796.0,2024,0,0
450,06/16/2025,Pushclean Technology Plastik Sanayi Ve Ticaret Ltd. Sirketi,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/pushclean-technology-plastik-sanayi-ve-ticaret-ltd-sirketi-709156-06162025,709156.0,2025,0,0
451,06/14/2024,Vegewax Candleworx Ltd.,CGMP/Finished Pharmaceutical/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vegewax-candleworx-ltd-675099-06142024,675099.0,2024,0,0
452,06/14/2023,"Randy J. Epstein, M.D./Chicago Cornea Consultants, Ltd.",Clinical Investigator (Sponsor) ,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/randy-j-epstein-mdchicago-cornea-consultants-ltd-658917-06142023,658917.0,2023,0,0
453,06/13/2025,www.soma4ever.com,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wwwsoma4evercom-706082-06132025,706082.0,2025,0,0
454,06/13/2024,"GFA Production Xiamen Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/gfa-production-xiamen-co-ltd-678364-06132024,678364.0,2024,0,0
456,06/12/2025,Kenil Healthcare Private Limited,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/kenil-healthcare-private-limited-704786-06122025,704786.0,2025,0,0
457,06/12/2025,www.buynetmeds.com,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wwwbuynetmedscom-706335-06122025,706335.0,2025,0,0
458,06/12/2025,Healwell Homeo Private Limited,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/healwell-homeo-private-limited-706206-06122025,706206.0,2025,0,0
459,06/12/2024,Landy International,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/landy-international-679066-06122024,679066.0,2024,0,0
460,06/12/2024,"Aqualex Co., Ltd.",CGMP/Finished Pharmaceuticals/Unapproved New Drug/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/aqualex-co-ltd-672292-06122024,672292.0,2024,0,0
461,06/12/2023,Warrior Labz SARMS,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/warrior-labz-sarms-655280-06122023,655280.0,2023,0,0
462,06/10/2025,www.buyprosoma.com,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wwwbuyprosomacom-705973-06102025,705973.0,2025,0,0
463,06/09/2021,Natural Beauty Care Pty Ltd,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/natural-beauty-care-pty-ltd-611974-06092021,611974.0,2021,0,0
464,06/07/2024,"Angela D. Ritter, M.D.",Clinical Investigator (Sponsor),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/angela-d-ritter-md-681999-06072024,681999.0,2024,0,0
465,06/06/2025,Horizon Tool Inc.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/horizon-tool-inc-706567-06062025,706567.0,2025,0,0
466,06/05/2025,Sterling Distributors,Drug Supply Chain Security Act (DSCSA) Violations,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sterling-distributors-706508-06052025,706508.0,2025,0,0
467,06/05/2024,TCT Nutraceuticals SDN. BHD,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tct-nutraceuticals-sdn-bhd-680743-06052024,680743.0,2024,0,0
468,06/05/2024,"Yahon Enterprise Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/yahon-enterprise-co-ltd-675592-06052024,675592.0,2024,0,0
469,06/05/2023,Centaur Pharmaceuticals Private Ltd.,CGMP/Active Pharmaceutical Ingredient (API)/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/centaur-pharmaceuticals-private-ltd-655231-07252023,655231.0,2023,1,0
470,06/04/2025,www.bigpharmausa.com,Notice of Unlawful Sale of Unapproved Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wwwbigpharmausacom-702681-06042025,702681.0,2025,0,0
471,06/04/2024,"Fancystage Unipessoal, LDA",CGMP/Finished Pharmaceuticals/Adulterated/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/fancystage-unipessoal-lda-678453-06042024,678453.0,2024,1,0
472,05/31/2023,"Mobeen Mazhar, M.D.",Investigational Device Exemptions (Clinical Investigator),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/mobeen-mazhar-md-660335-05312023,660335.0,2023,0,0
473,05/30/2025,Bio Wellness 444 LLC,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/bio-wellness-444-llc-709333-05302025,709333.0,2025,0,0
474,05/29/2025,"Amish Origins Management, LLC",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/amish-origins-management-llc-704166-05292025,704166.0,2025,0,0
475,05/29/2025,Laboratoire Druide Inc.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/laboratoire-druide-inc-705517-05292025,705517.0,2025,0,0
476,05/27/2022,"Smitha C. Reddy, M.D./ACRC Studies, LLC",Clinical Investigator,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/smitha-c-reddy-mdacrc-studies-llc-634702-05272022,634702.0,2022,0,0
478,05/22/2023,citypharma.us,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/citypharmaus-657459-05222023,657459.0,2023,0,0
479,05/19/2025,"CTK OTC Laboratories LLC formerly FMK LABS, Inc.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ctk-otc-laboratories-llc-formerly-fmk-labs-inc-705479-05192025,705479.0,2025,0,0
480,05/19/2022,"Santhigram Kerala Ayurvedic Co. of U.S., Inc.",Unapproved New Drugs,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/santhigram-kerala-ayurvedic-co-us-inc-625892-05192022,625892.0,2022,0,0
481,05/19/2022,"Ayuryoga, Inc.",Unapproved New Drug,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ayuryoga-inc-628168-05192022,628168.0,2022,0,0
482,05/18/2023,Champaklal Maganlal Homeo Pharmacy Private Limited,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/champaklal-maganlal-homeo-pharmacy-private-limited-652319-04102023,652319.0,2023,1,0
483,05/14/2025,Evi Labs LLC,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/evi-labs-llc-705846-05142025,705846.0,2025,0,0
484,05/14/2025,"Zhejiang Easyclean Daily Chemical Co., Ltd",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/zhejiang-easyclean-daily-chemical-co-ltd-702295-05142025,702295.0,2025,0,0
485,05/13/2025,"AACE Pharmaceuticals, Inc.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/aace-pharmaceuticals-inc-701310-05132025,701310.0,2025,0,0
486,05/13/2024,Aruba Aloe Balm N.V.,CGMP/Finished Pharmaceuticals/Adulterated/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/aruba-aloe-balm-nv-674911-05132024,674911.0,2024,0,0
487,05/13/2021,Gulsah Uretim Kozmetik Sanayi Anonim Sirketi,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/gulsah-uretim-kozmetik-sanayi-anonim-sirketi-611591-05132021,611591.0,2021,0,0
488,05/08/2025,Product Society LLC,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/product-society-llc-702927-05082025,702927.0,2025,0,0
489,05/07/2025,Excelvision Fareva,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/excelvision-fareva-703245-05072025,703245.0,2025,0,0
490,05/06/2025,"Shenzhen Hengkaifeng Commerce and Trade Co., Ltd",Failure to List/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/shenzhen-hengkaifeng-commerce-and-trade-co-ltd-706318-05062025,706318.0,2025,0,0
491,05/06/2021,"Lauren R. Klein, MD, M.S.",Failure to obtain Investigational New Drug Applications,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/lauren-r-klein-md-ms-605544-05062021,605544.0,2021,0,0
493,05/05/2025,www.peacefulmeds.com,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wwwpeacefulmedscom-703470-05052025,703470.0,2025,0,0
494,05/05/2025,"Staska Pharmaceuticals, Inc.",Compounding Pharmacy/Adulterated Drug Products,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/staska-pharmaceuticals-inc-699291-05052025,699291.0,2025,0,0
495,05/05/2021,"Jon B. Cole, MD",Failure to obtain Investigational New Drug Applications,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/jon-b-cole-md-611902-05052021,611902.0,2021,0,0
496,05/04/2022,BioMD Plus LLC,Unapproved New Drugs/Misbranded/Cannabidiol (CBD) Products,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/biomd-plus-llc-618460-05042022,618460.0,2022,0,0
497,05/04/2022,"M Six Labs, Inc.",Unapproved New Drugs/Misbranded/Cannabidiol (CBD) Products,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/m-six-labs-inc-618701-05042022,618701.0,2022,0,0
498,05/04/2022,Kingdom Harvest,Unapproved New Drugs/Misbranded/Cannabidiol (CBD) Products,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/kingdom-harvest-625058-05042022,625058.0,2022,0,0
499,05/04/2022,"ATLRx, Inc.",Unapproved New Drugs/Misbranded/Cannabidiol (CBD) Products,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/atlrx-inc-618341-05042022,618341.0,2022,0,0
501,05/04/2022,Inhousepharmacy.vu,Notice of Unlawful Sale of Unapproved Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/inhousepharmacyvu-620327-05042022,620327.0,2022,0,0
502,05/03/2024,"Natuzen Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/natuzen-co-ltd-677942-05032024,677942.0,2024,0,0
503,05/02/2024,"Kevin R. Bender, M.D./DBC Research Corporation",Clinical Investigator,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/kevin-r-bender-mddbc-research-corporation-680072-05022024,680072.0,2024,0,0
504,05/02/2022,"David Cosmetic Co., Ltd.",CGMP/Finished Pharmaceutical/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/david-cosmetic-co-ltd-627408-05022022,627408.0,2022,0,0
505,04/30/2025,"Ningbo Riway Industrial Co., Ltd.",CGMP/Finished Pharmaceuticals/Unapproved New Drug/Misbranded/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ningbo-riway-industrial-co-ltd-692870-04302025,692870.0,2025,0,0
506,04/30/2025,Rechon Life Science AB,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/rechon-life-science-ab-701040-04302025,701040.0,2025,0,0
507,04/30/2025,"American Behavioral Research Institute, LLC",Clinical Investigator (Sponsor),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/american-behavioral-research-institute-llc-705629-04302025,705629.0,2025,0,0
508,04/30/2024,Ward Smelling Salts,Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ward-smelling-salts-672166-04302024,672166.0,2024,0,0
509,04/30/2024,Global Cosmetics Company Limited,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/global-cosmetics-company-limited-677948-04302024,677948.0,2024,0,0
510,04/30/2024,Grupo Quimico SRL,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/grupo-quimico-srl-674010-04302024,674010.0,2024,0,0
511,04/28/2025,"Nana Barseghian, M.D.",Clinical Investigator,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/nana-barseghian-md-708009-04282025,708009.0,2025,0,0
512,04/27/2023,"Tager Online, Inc. DBA Volt Candy; Volt Candy Wholesale Club",Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tager-online-inc-dba-volt-candy-volt-candy-wholesale-club-652780-04272023,652780.0,2023,0,0
513,04/24/2024,www.dashpct.com,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wwwdashpctcom-679727-04242024,679727.0,2024,0,0
514,04/24/2023,Nose Slap LLC,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/nose-slap-llc-654566-04242023,654566.0,2023,0,0
515,04/23/2025,www.24hreup.biz,Notice of Unlawful Sale of Unapproved Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/www24hreupbiz-700358-04232025,700358.0,2025,0,0
516,04/23/2025,"OSRX, Inc.",Compounding Pharmacy/Adulterated Drug Products,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/osrx-inc-701889-04232025,701889.0,2025,0,0
517,04/19/2023,Sorcerz.com,Notice of Unlawful Sale of Unapproved Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sorcerzcom-656021-04192023,656021.0,2023,0,0
519,04/19/2022,"Kleenhanz, LLC",Unapproved Drug Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/kleenhanz-llc-605499-04192022,605499.0,2022,0,0
520,04/19/2022,"Guangzhou Zhongkebaishi Health Industry Co., Ltd.",Finished Pharmaceuticals/Unapproved New Drug/Misbranded/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/guangzhou-zhongkebaishi-health-industry-co-ltd-613267-04192022,613267.0,2022,0,0
521,04/18/2024,Zen Enterprises LLC,Failure to Register and List,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/zen-enterprises-llc-678407-09112024,678407.0,2024,0,0
522,04/18/2024,Dr Sankunni’s Ayurvedic Research Foundation Private Ltd.,Failure to Register and List,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/dr-sankunnis-ayurvedic-research-foundation-private-ltd-678046-04182024,678046.0,2024,0,0
523,04/17/2025,"Amazon.com, Inc.",Unapproved New Drugs/Misbranded/OTC,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/amazoncom-inc-629452-08042022,629452.0,2025,1,0
524,04/16/2025,Mentha & Allied Products Private Ltd.,CGMP/Active Pharmaceutical Ingredient (API)/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/mentha-allied-products-private-ltd-700242-04162025,700242.0,2025,0,0
525,04/15/2025,"Shantou S.E.Z. Baojie Industry Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/shantou-sez-baojie-industry-co-ltd-703439-04152025,703439.0,2025,0,0
526,04/14/2025,"Cosco International, Inc.",CGMP/Finished Pharmaceuticals/Adulterated/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cosco-international-inc-701209-04142025,701209.0,2025,0,0
528,04/13/2022,"Skin Authority, L.L.C.",Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/skin-authority-llc-628385-04132022,628385.0,2022,0,0
529,04/13/2022,AMBI Enterprises LLC,Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ambi-enterprises-llc-628367-04132022,628367.0,2022,0,0
530,04/13/2022,"Genomma Lab USA, Inc.",Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/genomma-lab-usa-inc-628381-04132022,628381.0,2022,0,0
531,04/13/2022,"M & M Beauty and Wellness, LLC",Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/m-m-beauty-and-wellness-llc-628392-04132022,628392.0,2022,0,0
532,04/13/2022,"True Earth Health Products, LLC",Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/true-earth-health-products-llc-628383-04132022,628383.0,2022,0,0
533,04/13/2022,Ultimark Products,Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ultimark-products-628389-04132022,628389.0,2022,0,0
534,04/13/2022,SkinPro,Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/skinpro-628398-04132022,628398.0,2022,0,0
535,04/13/2022,Skin PS Brands,Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/skin-ps-brands-628396-04132022,628396.0,2022,0,0
536,04/13/2022,Clinical Formula LLC,Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/clinical-formula-llc-628372-04132022,628372.0,2022,0,0
537,04/13/2022,"Neoteric Cosmetics, Incorporated/Scott’s Liquid Gold, Inc.",Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/neoteric-cosmetics-incorporatedscotts-liquid-gold-inc-628399-04132022,628399.0,2022,0,0
538,04/13/2022,Dr. Thomas Balshi/Intilight,Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/dr-thomas-balshiintilight-628402-04132022,628402.0,2022,0,0
539,04/11/2024,"C&T Dream Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ct-dream-co-ltd-678300-04112024,678300.0,2024,0,0
540,04/10/2023,Champaklal Maganlal Homeo Pharmacy Private Limited,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/champaklal-maganlal-homeo-pharmacy-private-limited-652319-04102023,652319.0,2023,1,0
541,04/09/2025,"Dyno Manufacturing, Inc.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/dyno-manufacturing-inc-700785-04092025,700785.0,2025,0,0
542,04/09/2025,BEO Pharma Inc. dba BEO Pharmaceuticals Inc.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/beo-pharma-inc-dba-beo-pharmaceuticals-inc-701364-04092025,701364.0,2025,0,0
543,04/08/2025,Tailstorm Health Inc. dba Medivant Health,Compounding Pharmacy/Adulterated Drug Products,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tailstorm-health-inc-dba-medivant-health-703497-04082025,703497.0,2025,0,0
544,04/08/2024,Natco Pharma Limited,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/natco-pharma-limited-672564-04082024,672564.0,2024,0,0
545,04/07/2025,"PMS4PMS, LLC",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/pms4pms-llc-700180-04072025,700180.0,2025,0,0
547,04/06/2022,www.wellerectile.com,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wwwwellerectilecom-615690-04062022,615690.0,2022,0,0
548,04/06/2022,"Sensory Cloud, Inc",Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sensory-cloud-inc-628897-04062022,628897.0,2022,0,0
549,04/05/2022,"""Daniel C. Tarquinio, D.O./Center for Rare Neurological Diseases",Clinical Investigator,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/daniel-c-tarquinio-docenter-rare-neurological-diseases-630976-04052022,630976.0,2022,0,0
550,04/05/2022,"CofixRx, LLC",Unapproved New Drug Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cofixrx-llc-626860-04052022,626860.0,2022,0,0
